id_orden,id_cliente,segmento_cliente,fecha_hora_llegada,tipo_servicio,bolsas_delicada,bolsas_color,bolsas_blanca,bolsas_total,tipos_presentes
O2025-012663,C051,clínica,6/26/2025 9:00,rápido,0,1,3,4,2
O2025-012664,C026,hotel,6/26/2025 9:07,normal,0,1,2,3,2
O2025-012665,C002,hotel,6/26/2025 9:09,normal,0,0,2,2,1
O2025-012666,C123,restaurante,6/26/2025 9:10,normal,0,1,2,3,2
O2025-012667,C008,hotel,6/26/2025 9:11,normal,0,0,4,4,1
O2025-012668,C044,clínica,6/26/2025 9:14,normal,0,3,4,7,2
O2025-012669,C141,restaurante,6/26/2025 9:27,normal,0,0,3,3,1
O2025-012670,C040,clínica,6/26/2025 9:37,rápido,0,0,3,3,1
O2025-012671,C109,restaurante,6/26/2025 9:38,rápido,0,1,1,2,2
O2025-012672,C052,clínica,6/26/2025 9:48,normal,0,2,4,6,2
O2025-012673,C141,restaurante,6/26/2025 9:52,normal,0,1,1,2,2
O2025-012674,C014,hotel,6/26/2025 9:53,normal,0,0,5,5,1
O2025-012675,C032,clínica,6/26/2025 9:58,normal,0,0,9,9,1
O2025-012676,C046,clínica,6/26/2025 10:00,normal,1,0,4,5,2
O2025-012677,C047,clínica,6/26/2025 10:06,rápido,0,0,8,8,1
O2025-012678,C045,clínica,6/26/2025 10:07,rápido,0,0,1,1,1
O2025-012679,C061,clínica,6/26/2025 10:43,normal,0,9,0,9,1
O2025-012680,C053,clínica,6/26/2025 10:43,normal,0,1,2,3,2
O2025-012681,C067,gimnasio,6/26/2025 11:10,normal,0,1,2,3,2
O2025-012682,C082,gimnasio,6/26/2025 11:31,rápido,1,3,2,6,3
O2025-012683,C056,clínica,6/26/2025 11:34,normal,0,0,5,5,1
O2025-012684,C097,gimnasio,6/26/2025 12:09,normal,0,4,6,10,2
O2025-012685,C088,gimnasio,6/26/2025 12:25,normal,0,1,0,1,1
O2025-012686,C073,gimnasio,6/26/2025 12:43,rápido,0,2,1,3,2
O2025-012687,C014,hotel,6/26/2025 13:50,normal,0,0,8,8,1
O2025-012688,C156,restaurante,6/26/2025 13:53,normal,0,0,1,1,1
O2025-012689,C052,clínica,6/26/2025 13:56,normal,0,5,0,5,1
O2025-012690,C066,gimnasio,6/26/2025 14:02,normal,0,2,0,2,1
O2025-012691,C001,hotel,6/26/2025 14:18,normal,0,1,4,5,2
O2025-012692,C010,hotel,6/26/2025 14:19,normal,0,1,8,9,2
O2025-012693,C022,hotel,6/26/2025 14:25,normal,0,1,2,3,2
O2025-012694,C032,clínica,6/26/2025 14:32,normal,0,0,12,12,1
O2025-012695,C029,hotel,6/26/2025 14:32,normal,0,0,13,13,1
O2025-012696,C097,gimnasio,6/26/2025 14:36,normal,0,0,2,2,1
O2025-012697,C007,hotel,6/26/2025 14:43,normal,0,0,5,5,1
O2025-012698,C144,restaurante,6/26/2025 14:48,normal,0,0,8,8,1
O2025-012699,C105,gimnasio,6/26/2025 14:50,normal,0,3,0,3,1
O2025-012700,C034,clínica,6/26/2025 15:25,normal,0,1,1,2,2
O2025-012701,C049,clínica,6/26/2025 15:28,normal,0,1,2,3,2
O2025-012702,C004,hotel,6/26/2025 15:29,normal,1,0,5,6,2
O2025-012703,C025,hotel,6/26/2025 16:09,normal,1,0,4,5,2
O2025-012704,C038,clínica,6/26/2025 16:10,normal,0,1,1,2,2
O2025-012705,C009,hotel,6/26/2025 16:11,normal,0,0,7,7,1
O2025-012706,C039,clínica,6/26/2025 16:15,rápido,0,1,2,3,2
O2025-012707,C052,clínica,6/26/2025 16:49,rápido,0,0,1,1,1
O2025-012708,C081,gimnasio,6/26/2025 17:01,rápido,0,1,1,2,2
O2025-012709,C004,hotel,6/26/2025 17:13,normal,0,0,9,9,1
O2025-012710,C048,clínica,6/26/2025 17:19,normal,2,0,5,7,2
O2025-012711,C053,clínica,6/26/2025 17:26,normal,0,0,7,7,1
O2025-012712,C110,restaurante,6/26/2025 17:41,rápido,0,2,0,2,1
O2025-012713,C044,clínica,6/26/2025 18:10,rápido,0,0,3,3,1
O2025-012714,C025,hotel,6/26/2025 18:30,normal,0,0,11,11,1
O2025-012715,C028,hotel,6/26/2025 18:34,normal,0,0,6,6,1
O2025-012716,C086,gimnasio,6/26/2025 18:40,normal,2,2,0,4,2
O2025-012717,C044,clínica,6/26/2025 18:42,normal,0,0,5,5,1
O2025-012718,C064,clínica,6/26/2025 18:48,rápido,1,0,2,3,2
O2025-012719,C072,gimnasio,6/26/2025 19:15,normal,0,5,0,5,1
O2025-012720,C104,gimnasio,6/26/2025 19:51,rápido,1,1,0,2,2
O2025-012721,C020,hotel,6/26/2025 20:01,normal,0,0,4,4,1
O2025-012722,C113,restaurante,6/26/2025 20:06,normal,0,2,1,3,2
O2025-012723,C017,hotel,6/26/2025 20:08,normal,1,0,27,28,2
O2025-012724,C145,restaurante,6/26/2025 20:22,normal,0,0,1,1,1
O2025-012725,C133,restaurante,6/26/2025 20:44,normal,1,1,1,3,3
O2025-012726,C134,restaurante,6/26/2025 21:31,normal,0,0,1,1,1
O2025-012727,C130,restaurante,6/26/2025 21:37,normal,0,0,5,5,1
O2025-012728,C144,restaurante,6/26/2025 21:47,rápido,0,0,1,1,1
O2025-012729,C118,restaurante,6/26/2025 23:16,normal,0,1,0,1,1
O2025-012730,C107,restaurante,6/27/2025 6:31,normal,0,2,3,5,2
O2025-012731,C073,gimnasio,6/27/2025 7:16,normal,0,0,5,5,1
O2025-012732,C099,gimnasio,6/27/2025 7:17,normal,0,1,0,1,1
O2025-012733,C138,restaurante,6/27/2025 7:26,rápido,0,0,2,2,1
O2025-012734,C074,gimnasio,6/27/2025 7:45,normal,0,2,0,2,1
O2025-012735,C088,gimnasio,6/27/2025 7:54,normal,0,2,0,2,1
O2025-012736,C084,gimnasio,6/27/2025 8:02,normal,0,3,0,3,1
O2025-012737,C132,restaurante,6/27/2025 8:03,normal,0,1,1,2,2
O2025-012738,C073,gimnasio,6/27/2025 8:05,normal,0,0,2,2,1
O2025-012739,C100,gimnasio,6/27/2025 8:11,normal,0,5,0,5,1
O2025-012740,C011,hotel,6/27/2025 8:15,normal,2,0,7,9,2
O2025-012741,C082,gimnasio,6/27/2025 8:16,normal,0,5,0,5,1
O2025-012742,C104,gimnasio,6/27/2025 8:16,normal,0,2,0,2,1
O2025-012743,C071,gimnasio,6/27/2025 8:17,normal,0,2,2,4,2
O2025-012744,C074,gimnasio,6/27/2025 8:25,normal,0,2,0,2,1
O2025-012745,C114,restaurante,6/27/2025 8:29,rápido,0,2,0,2,1
O2025-012746,C025,hotel,6/27/2025 8:31,normal,0,0,6,6,1
O2025-012747,C109,restaurante,6/27/2025 8:35,rápido,0,0,2,2,1
O2025-012748,C118,restaurante,6/27/2025 8:38,normal,1,1,1,3,3
O2025-012749,C009,hotel,6/27/2025 8:41,normal,0,0,2,2,1
O2025-012750,C009,hotel,6/27/2025 8:53,normal,0,0,10,10,1
O2025-012751,C056,clínica,6/27/2025 8:53,normal,0,0,5,5,1
O2025-012752,C003,hotel,6/27/2025 8:54,normal,0,2,7,9,2
O2025-012753,C007,hotel,6/27/2025 8:56,normal,0,13,15,28,2
O2025-012754,C019,hotel,6/27/2025 8:57,normal,0,0,7,7,1
O2025-012755,C021,hotel,6/27/2025 9:22,normal,0,0,4,4,1
O2025-012756,C020,hotel,6/27/2025 9:28,normal,0,0,6,6,1
O2025-012757,C005,hotel,6/27/2025 9:28,normal,0,0,4,4,1
O2025-012758,C030,hotel,6/27/2025 9:37,normal,0,1,2,3,2
O2025-012759,C030,hotel,6/27/2025 9:52,normal,0,1,1,2,2
O2025-012760,C129,restaurante,6/27/2025 9:53,normal,0,1,1,2,2
O2025-012761,C109,restaurante,6/27/2025 10:07,normal,0,1,2,3,2
O2025-012762,C024,hotel,6/27/2025 10:10,normal,0,0,6,6,1
O2025-012763,C038,clínica,6/27/2025 10:13,normal,0,0,1,1,1
O2025-012764,C015,hotel,6/27/2025 10:15,normal,0,0,3,3,1
O2025-012765,C013,hotel,6/27/2025 10:31,normal,0,0,12,12,1
O2025-012766,C041,clínica,6/27/2025 11:42,normal,0,3,11,14,2
O2025-012767,C067,gimnasio,6/27/2025 11:50,normal,0,0,1,1,1
O2025-012768,C068,gimnasio,6/27/2025 11:53,normal,0,1,1,2,2
O2025-012769,C086,gimnasio,6/27/2025 12:20,normal,2,0,3,5,2
O2025-012770,C001,hotel,6/27/2025 12:32,normal,0,4,16,20,2
O2025-012771,C025,hotel,6/27/2025 12:46,normal,0,0,3,3,1
O2025-012772,C004,hotel,6/27/2025 12:49,rápido,1,1,2,4,3
O2025-012773,C092,gimnasio,6/27/2025 13:00,normal,0,1,2,3,2
O2025-012774,C003,hotel,6/27/2025 13:06,normal,0,0,7,7,1
O2025-012775,C033,clínica,6/27/2025 13:12,rápido,0,0,3,3,1
O2025-012776,C049,clínica,6/27/2025 13:28,normal,1,1,2,4,3
O2025-012777,C020,hotel,6/27/2025 13:48,normal,0,0,5,5,1
O2025-012778,C018,hotel,6/27/2025 13:52,normal,0,0,3,3,1
O2025-012779,C045,clínica,6/27/2025 13:57,normal,0,1,1,2,2
O2025-012780,C101,gimnasio,6/27/2025 13:58,normal,0,0,2,2,1
O2025-012781,C025,hotel,6/27/2025 14:13,normal,0,0,5,5,1
O2025-012782,C010,hotel,6/27/2025 14:24,normal,0,0,6,6,1
O2025-012783,C038,clínica,6/27/2025 14:24,normal,0,3,0,3,1
O2025-012784,C018,hotel,6/27/2025 14:33,normal,0,0,3,3,1
O2025-012785,C040,clínica,6/27/2025 14:38,normal,1,1,2,4,3
O2025-012786,C060,clínica,6/27/2025 14:40,rápido,0,3,4,7,2
O2025-012787,C002,hotel,6/27/2025 14:44,normal,0,0,2,2,1
O2025-012788,C040,clínica,6/27/2025 14:49,normal,0,0,2,2,1
O2025-012789,C030,hotel,6/27/2025 14:52,normal,0,0,5,5,1
O2025-012790,C003,hotel,6/27/2025 14:53,normal,1,0,11,12,2
O2025-012791,C117,restaurante,6/27/2025 14:54,rápido,0,1,0,1,1
O2025-012792,C057,clínica,6/27/2025 14:54,rápido,0,0,1,1,1
O2025-012793,C020,hotel,6/27/2025 14:55,normal,0,2,6,8,2
O2025-012794,C063,clínica,6/27/2025 15:02,normal,0,0,4,4,1
O2025-012795,C006,hotel,6/27/2025 15:03,normal,0,0,14,14,1
O2025-012796,C120,restaurante,6/27/2025 15:04,normal,0,0,2,2,1
O2025-012797,C013,hotel,6/27/2025 15:07,normal,0,3,8,11,2
O2025-012798,C074,gimnasio,6/27/2025 15:13,normal,0,3,1,4,2
O2025-012799,C063,clínica,6/27/2025 15:16,normal,1,1,6,8,3
O2025-012800,C158,restaurante,6/27/2025 15:22,rápido,0,1,1,2,2
O2025-012801,C054,clínica,6/27/2025 15:28,normal,0,0,2,2,1
O2025-012802,C134,restaurante,6/27/2025 15:30,normal,0,1,0,1,1
O2025-012803,C122,restaurante,6/27/2025 15:46,normal,0,3,0,3,1
O2025-012804,C055,clínica,6/27/2025 15:48,normal,0,0,3,3,1
O2025-012805,C011,hotel,6/27/2025 15:49,normal,0,0,4,4,1
O2025-012806,C046,clínica,6/27/2025 16:49,normal,0,0,2,2,1
O2025-012807,C120,restaurante,6/27/2025 16:55,normal,0,1,1,2,2
O2025-012808,C111,restaurante,6/27/2025 16:57,normal,0,2,1,3,2
O2025-012809,C004,hotel,6/27/2025 17:06,normal,0,0,3,3,1
O2025-012810,C058,clínica,6/27/2025 17:07,normal,0,0,3,3,1
O2025-012811,C005,hotel,6/27/2025 17:42,normal,0,0,12,12,1
O2025-012812,C005,hotel,6/27/2025 18:03,normal,0,2,6,8,2
O2025-012813,C011,hotel,6/27/2025 18:13,normal,0,0,6,6,1
O2025-012814,C098,gimnasio,6/27/2025 18:29,normal,0,0,3,3,1
O2025-012815,C016,hotel,6/27/2025 18:38,rápido,0,1,1,2,2
O2025-012816,C019,hotel,6/27/2025 19:03,normal,0,3,4,7,2
O2025-012817,C094,gimnasio,6/27/2025 19:32,normal,0,2,0,2,1
O2025-012818,C076,gimnasio,6/27/2025 19:41,normal,0,3,1,4,2
O2025-012819,C126,restaurante,6/27/2025 19:43,rápido,0,0,2,2,1
O2025-012820,C092,gimnasio,6/27/2025 20:00,normal,0,0,1,1,1
O2025-012821,C158,restaurante,6/27/2025 21:01,normal,0,1,1,2,2
O2025-012822,C145,restaurante,6/27/2025 21:19,normal,0,2,1,3,2
O2025-012823,C145,restaurante,6/27/2025 22:01,normal,0,1,1,2,2
O2025-012824,C085,gimnasio,6/28/2025 6:16,normal,0,1,1,2,2
O2025-012825,C110,restaurante,6/28/2025 7:20,normal,0,1,1,2,2
O2025-012826,C077,gimnasio,6/28/2025 7:23,rápido,0,2,0,2,1
O2025-012827,C094,gimnasio,6/28/2025 7:30,normal,0,1,1,2,2
O2025-012828,C141,restaurante,6/28/2025 7:36,normal,0,0,1,1,1
O2025-012829,C146,restaurante,6/28/2025 7:38,normal,0,1,1,2,2
O2025-012830,C160,restaurante,6/28/2025 7:44,normal,0,0,4,4,1
O2025-012831,C130,restaurante,6/28/2025 7:55,normal,0,3,0,3,1
O2025-012832,C024,hotel,6/28/2025 8:04,rápido,1,0,5,6,2
O2025-012833,C132,restaurante,6/28/2025 8:07,normal,0,0,1,1,1
O2025-012834,C125,restaurante,6/28/2025 8:08,normal,0,0,3,3,1
O2025-012835,C134,restaurante,6/28/2025 8:09,normal,0,0,3,3,1
O2025-012836,C007,hotel,6/28/2025 8:16,normal,0,0,7,7,1
O2025-012837,C113,restaurante,6/28/2025 8:17,normal,0,1,1,2,2
O2025-012838,C014,hotel,6/28/2025 8:21,normal,1,2,4,7,3
O2025-012839,C021,hotel,6/28/2025 8:25,normal,0,0,10,10,1
O2025-012840,C140,restaurante,6/28/2025 8:40,normal,0,0,2,2,1
O2025-012841,C141,restaurante,6/28/2025 8:41,normal,0,0,1,1,1
O2025-012842,C038,clínica,6/28/2025 8:47,normal,0,1,2,3,2
O2025-012843,C067,gimnasio,6/28/2025 8:47,normal,0,2,2,4,2
O2025-012844,C150,restaurante,6/28/2025 9:05,rápido,0,1,1,2,2
O2025-012845,C010,hotel,6/28/2025 9:21,normal,0,0,13,13,1
O2025-012846,C011,hotel,6/28/2025 9:31,normal,0,0,4,4,1
O2025-012847,C111,restaurante,6/28/2025 9:32,normal,1,1,1,3,3
O2025-012848,C027,hotel,6/28/2025 9:38,normal,0,1,4,5,2
O2025-012849,C022,hotel,6/28/2025 9:59,normal,0,0,3,3,1
O2025-012850,C029,hotel,6/28/2025 10:04,normal,0,0,5,5,1
O2025-012851,C049,clínica,6/28/2025 10:05,rápido,0,1,1,2,2
O2025-012852,C013,hotel,6/28/2025 10:11,normal,0,0,4,4,1
O2025-012853,C018,hotel,6/28/2025 10:23,rápido,0,1,3,4,2
O2025-012854,C072,gimnasio,6/28/2025 11:07,normal,1,4,3,8,3
O2025-012855,C014,hotel,6/28/2025 12:04,normal,0,0,3,3,1
O2025-012856,C073,gimnasio,6/28/2025 12:44,normal,0,1,1,2,2
O2025-012857,C073,gimnasio,6/28/2025 12:44,normal,0,0,6,6,1
O2025-012858,C070,gimnasio,6/28/2025 13:11,normal,0,4,0,4,1
O2025-012859,C071,gimnasio,6/28/2025 13:15,normal,0,2,0,2,1
O2025-012860,C025,hotel,6/28/2025 13:34,normal,0,1,3,4,2
O2025-012861,C087,gimnasio,6/28/2025 13:58,normal,0,3,0,3,1
O2025-012862,C099,gimnasio,6/28/2025 14:25,normal,0,1,0,1,1
O2025-012863,C002,hotel,6/28/2025 14:38,normal,0,0,4,4,1
O2025-012864,C081,gimnasio,6/28/2025 14:49,normal,0,5,0,5,1
O2025-012865,C025,hotel,6/28/2025 15:24,normal,0,0,5,5,1
O2025-012866,C050,clínica,6/28/2025 15:45,rápido,0,0,1,1,1
O2025-012867,C138,restaurante,6/28/2025 16:05,normal,0,2,0,2,1
O2025-012868,C059,clínica,6/28/2025 16:07,normal,0,0,2,2,1
O2025-012869,C120,restaurante,6/28/2025 16:41,rápido,0,1,0,1,1
O2025-012870,C026,hotel,6/28/2025 17:04,normal,0,0,8,8,1
O2025-012871,C004,hotel,6/28/2025 17:04,normal,0,1,5,6,2
O2025-012872,C039,clínica,6/28/2025 17:31,normal,0,1,2,3,2
O2025-012873,C014,hotel,6/28/2025 18:12,normal,1,1,2,4,3
O2025-012874,C007,hotel,6/28/2025 18:22,normal,0,0,9,9,1
O2025-012875,C023,hotel,6/28/2025 18:25,rápido,0,0,2,2,1
O2025-012876,C130,restaurante,6/28/2025 18:33,rápido,0,0,1,1,1
O2025-012877,C017,hotel,6/28/2025 18:52,normal,0,4,7,11,2
O2025-012878,C005,hotel,6/28/2025 19:11,normal,0,1,4,5,2
O2025-012879,C106,restaurante,6/28/2025 20:25,rápido,0,0,2,2,1
O2025-012880,C118,restaurante,6/28/2025 20:26,normal,0,1,2,3,2
O2025-012881,C127,restaurante,6/28/2025 20:54,normal,0,1,1,2,2
O2025-012882,C160,restaurante,6/28/2025 21:41,normal,0,1,2,3,2
O2025-012883,C112,restaurante,6/28/2025 21:57,rápido,0,0,1,1,1
O2025-012884,C159,restaurante,6/28/2025 22:21,rápido,1,1,1,3,3
O2025-012885,C111,restaurante,6/28/2025 22:33,normal,0,1,1,2,2
O2025-012886,C121,restaurante,6/29/2025 7:04,normal,0,2,1,3,2
O2025-012887,C130,restaurante,6/29/2025 7:11,normal,1,1,1,3,3
O2025-012888,C156,restaurante,6/29/2025 7:45,normal,0,1,2,3,2
O2025-012889,C141,restaurante,6/29/2025 7:55,normal,0,0,2,2,1
O2025-012890,C003,hotel,6/29/2025 7:57,normal,0,3,9,12,2
O2025-012891,C006,hotel,6/29/2025 8:06,normal,0,1,7,8,2
O2025-012892,C013,hotel,6/29/2025 8:29,normal,0,0,7,7,1
O2025-012893,C081,gimnasio,6/29/2025 8:30,normal,0,2,2,4,2
O2025-012894,C121,restaurante,6/29/2025 8:41,normal,0,3,1,4,2
O2025-012895,C091,gimnasio,6/29/2025 8:49,normal,0,1,1,2,2
O2025-012896,C019,hotel,6/29/2025 9:01,normal,0,0,20,20,1
O2025-012897,C008,hotel,6/29/2025 9:12,normal,0,0,3,3,1
O2025-012898,C144,restaurante,6/29/2025 9:30,normal,2,0,0,2,1
O2025-012899,C021,hotel,6/29/2025 9:38,normal,0,0,2,2,1
O2025-012900,C033,clínica,6/29/2025 9:48,normal,0,1,2,3,2
O2025-012901,C159,restaurante,6/29/2025 9:54,normal,0,0,1,1,1
O2025-012902,C145,restaurante,6/29/2025 9:58,normal,0,1,1,2,2
O2025-012903,C158,restaurante,6/29/2025 10:00,rápido,0,1,1,2,2
O2025-012904,C103,gimnasio,6/29/2025 10:08,normal,0,2,0,2,1
O2025-012905,C152,restaurante,6/29/2025 10:59,normal,0,2,1,3,2
O2025-012906,C100,gimnasio,6/29/2025 11:06,normal,0,0,9,9,1
O2025-012907,C085,gimnasio,6/29/2025 12:07,normal,0,2,2,4,2
O2025-012908,C074,gimnasio,6/29/2025 12:18,normal,1,2,0,3,2
O2025-012909,C121,restaurante,6/29/2025 13:28,normal,1,4,3,8,3
O2025-012910,C105,gimnasio,6/29/2025 13:34,normal,0,9,0,9,1
O2025-012911,C074,gimnasio,6/29/2025 13:44,normal,1,5,0,6,2
O2025-012912,C160,restaurante,6/29/2025 13:49,normal,0,1,1,2,2
O2025-012913,C004,hotel,6/29/2025 13:54,normal,0,0,5,5,1
O2025-012914,C002,hotel,6/29/2025 14:03,rápido,0,2,8,10,2
O2025-012915,C018,hotel,6/29/2025 14:17,normal,0,0,5,5,1
O2025-012916,C082,gimnasio,6/29/2025 14:37,normal,0,0,4,4,1
O2025-012917,C124,restaurante,6/29/2025 14:54,normal,0,0,6,6,1
O2025-012918,C024,hotel,6/29/2025 15:12,normal,0,0,7,7,1
O2025-012919,C153,restaurante,6/29/2025 15:14,rápido,0,2,1,3,2
O2025-012920,C150,restaurante,6/29/2025 15:23,normal,0,1,1,2,2
O2025-012921,C010,hotel,6/29/2025 15:23,normal,0,0,8,8,1
O2025-012922,C107,restaurante,6/29/2025 15:35,normal,0,0,4,4,1
O2025-012923,C002,hotel,6/29/2025 15:53,normal,0,0,2,2,1
O2025-012924,C157,restaurante,6/29/2025 15:59,normal,0,1,1,2,2
O2025-012925,C149,restaurante,6/29/2025 16:49,normal,0,1,2,3,2
O2025-012926,C021,hotel,6/29/2025 17:13,normal,0,0,13,13,1
O2025-012927,C003,hotel,6/29/2025 17:24,normal,1,0,7,8,2
O2025-012928,C028,hotel,6/29/2025 17:37,normal,0,1,5,6,2
O2025-012929,C029,hotel,6/29/2025 17:41,normal,0,0,12,12,1
O2025-012930,C021,hotel,6/29/2025 17:51,normal,0,0,5,5,1
O2025-012931,C008,hotel,6/29/2025 18:39,normal,0,1,4,5,2
O2025-012932,C095,gimnasio,6/29/2025 18:40,normal,0,2,2,4,2
O2025-012933,C009,hotel,6/29/2025 18:51,normal,0,0,4,4,1
O2025-012934,C004,hotel,6/29/2025 18:51,normal,0,0,9,9,1
O2025-012935,C066,gimnasio,6/29/2025 19:03,normal,0,2,0,2,1
O2025-012936,C019,hotel,6/29/2025 19:10,normal,0,0,9,9,1
O2025-012937,C081,gimnasio,6/29/2025 19:21,normal,0,1,1,2,2
O2025-012938,C069,gimnasio,6/29/2025 20:04,normal,0,0,6,6,1
O2025-012939,C121,restaurante,6/29/2025 20:25,normal,0,2,1,3,2
O2025-012940,C138,restaurante,6/29/2025 20:55,normal,0,2,2,4,2
O2025-012941,C106,restaurante,6/29/2025 21:55,normal,1,0,5,6,2
O2025-012942,C120,restaurante,6/30/2025 6:42,rápido,1,1,1,3,3
O2025-012943,C081,gimnasio,6/30/2025 6:53,normal,0,3,0,3,1
O2025-012944,C017,hotel,6/30/2025 7:19,normal,0,0,11,11,1
O2025-012945,C019,hotel,6/30/2025 7:43,rápido,0,1,4,5,2
O2025-012946,C156,restaurante,6/30/2025 7:54,normal,0,0,1,1,1
O2025-012947,C021,hotel,6/30/2025 8:00,normal,0,0,8,8,1
O2025-012948,C041,clínica,6/30/2025 8:14,normal,0,2,5,7,2
O2025-012949,C061,clínica,6/30/2025 8:23,normal,0,2,2,4,2
O2025-012950,C134,restaurante,6/30/2025 8:26,normal,0,1,1,2,2
O2025-012951,C135,restaurante,6/30/2025 8:28,normal,0,0,1,1,1
O2025-012952,C043,clínica,6/30/2025 8:29,rápido,0,1,1,2,2
O2025-012953,C056,clínica,6/30/2025 8:29,normal,1,0,3,4,2
O2025-012954,C018,hotel,6/30/2025 8:31,normal,0,0,7,7,1
O2025-012955,C004,hotel,6/30/2025 8:32,normal,1,0,2,3,2
O2025-012956,C160,restaurante,6/30/2025 8:39,normal,0,1,1,2,2
O2025-012957,C020,hotel,6/30/2025 8:45,normal,1,0,5,6,2
O2025-012958,C152,restaurante,6/30/2025 8:48,normal,0,2,0,2,1
O2025-012959,C063,clínica,6/30/2025 8:57,normal,0,1,5,6,2
O2025-012960,C064,clínica,6/30/2025 9:06,normal,0,0,9,9,1
O2025-012961,C013,hotel,6/30/2025 9:11,normal,0,0,5,5,1
O2025-012962,C042,clínica,6/30/2025 9:12,normal,0,1,5,6,2
O2025-012963,C008,hotel,6/30/2025 9:19,normal,0,0,4,4,1
O2025-012964,C051,clínica,6/30/2025 9:20,normal,0,2,4,6,2
O2025-012965,C053,clínica,6/30/2025 9:26,normal,0,0,4,4,1
O2025-012966,C011,hotel,6/30/2025 9:26,rápido,0,0,2,2,1
O2025-012967,C063,clínica,6/30/2025 9:38,normal,0,0,3,3,1
O2025-012968,C015,hotel,6/30/2025 9:42,normal,0,0,2,2,1
O2025-012969,C063,clínica,6/30/2025 9:47,normal,0,0,5,5,1
O2025-012970,C126,restaurante,6/30/2025 9:52,rápido,0,0,3,3,1
O2025-012971,C060,clínica,6/30/2025 10:02,rápido,1,0,4,5,2
O2025-012972,C047,clínica,6/30/2025 10:22,rápido,0,1,4,5,2
O2025-012973,C021,hotel,6/30/2025 10:28,normal,0,0,8,8,1
O2025-012974,C056,clínica,6/30/2025 10:58,normal,0,0,4,4,1
O2025-012975,C101,gimnasio,6/30/2025 12:06,normal,0,2,2,4,2
O2025-012976,C067,gimnasio,6/30/2025 12:20,normal,0,1,2,3,2
O2025-012977,C040,clínica,6/30/2025 13:08,normal,0,1,4,5,2
O2025-012978,C032,clínica,6/30/2025 13:38,normal,0,0,8,8,1
O2025-012979,C003,hotel,6/30/2025 13:40,normal,0,0,2,2,1
O2025-012980,C020,hotel,6/30/2025 13:41,normal,0,0,4,4,1
O2025-012981,C084,gimnasio,6/30/2025 13:45,normal,0,4,2,6,2
O2025-012982,C021,hotel,6/30/2025 13:56,normal,0,0,12,12,1
O2025-012983,C005,hotel,6/30/2025 14:00,normal,0,1,4,5,2
O2025-012984,C066,gimnasio,6/30/2025 14:08,normal,0,2,1,3,2
O2025-012985,C067,gimnasio,6/30/2025 14:15,normal,0,2,1,3,2
O2025-012986,C016,hotel,6/30/2025 14:20,normal,0,0,13,13,1
O2025-012987,C011,hotel,6/30/2025 14:24,normal,1,0,4,5,2
O2025-012988,C058,clínica,6/30/2025 14:26,rápido,1,1,1,3,3
O2025-012989,C010,hotel,6/30/2025 14:58,normal,1,0,2,3,2
O2025-012990,C014,hotel,6/30/2025 15:01,normal,0,0,9,9,1
O2025-012991,C059,clínica,6/30/2025 15:08,normal,1,0,5,6,2
O2025-012992,C063,clínica,6/30/2025 15:13,normal,0,0,4,4,1
O2025-012993,C109,restaurante,6/30/2025 15:25,normal,0,2,0,2,1
O2025-012994,C049,clínica,6/30/2025 15:37,normal,0,0,3,3,1
O2025-012995,C043,clínica,6/30/2025 16:01,normal,0,0,2,2,1
O2025-012996,C059,clínica,6/30/2025 16:03,normal,0,0,2,2,1
O2025-012997,C046,clínica,6/30/2025 16:11,normal,0,0,2,2,1
O2025-012998,C138,restaurante,6/30/2025 16:26,rápido,0,2,0,2,1
O2025-012999,C074,gimnasio,6/30/2025 17:07,normal,1,2,1,4,3
O2025-013000,C059,clínica,6/30/2025 17:17,normal,1,0,5,6,2
O2025-013001,C012,hotel,6/30/2025 17:26,normal,0,0,4,4,1
O2025-013002,C046,clínica,6/30/2025 17:28,rápido,0,0,1,1,1
O2025-013003,C054,clínica,6/30/2025 17:29,normal,0,0,4,4,1
O2025-013004,C078,gimnasio,6/30/2025 18:05,normal,0,1,2,3,2
O2025-013005,C069,gimnasio,6/30/2025 18:16,normal,0,2,1,3,2
O2025-013006,C082,gimnasio,6/30/2025 18:17,normal,0,6,0,6,1
O2025-013007,C004,hotel,6/30/2025 19:02,normal,0,1,3,4,2
O2025-013008,C043,clínica,6/30/2025 19:03,normal,0,2,0,2,1
O2025-013009,C088,gimnasio,6/30/2025 19:43,normal,0,1,1,2,2
O2025-013010,C004,hotel,6/30/2025 20:26,normal,0,0,8,8,1
O2025-013011,C090,gimnasio,6/30/2025 20:32,normal,0,2,2,4,2
O2025-013012,C123,restaurante,6/30/2025 20:33,normal,0,1,1,2,2
O2025-013013,C120,restaurante,6/30/2025 20:53,normal,0,1,2,3,2
O2025-013014,C098,gimnasio,6/30/2025 21:27,normal,0,5,0,5,1
O2025-013015,C121,restaurante,6/30/2025 21:30,normal,0,0,3,3,1
