id_orden,id_cliente,segmento_cliente,fecha_hora_llegada,tipo_servicio,bolsas_delicada,bolsas_color,bolsas_blanca,bolsas_total
O2025-004636,C017,hotel,2025-03-07 07:44:36,normal,0,3,4,7
O2025-004637,C011,hotel,2025-03-07 07:47:00,normal,0,0,5,5
O2025-004638,C074,gimnasio,2025-03-07 07:48:16,normal,0,3,0,3
O2025-004639,C046,clínica,2025-03-07 07:48:56,normal,0,1,2,3
O2025-004640,C018,hotel,2025-03-07 08:00:53,normal,0,0,6,6
O2025-004641,C016,hotel,2025-03-07 08:07:48,normal,0,5,17,22
O2025-004642,C100,gimnasio,2025-03-07 08:08:02,rápido,0,1,1,2
O2025-004643,C026,hotel,2025-03-07 08:13:44,normal,1,0,3,4
O2025-004644,C127,restaurante,2025-03-07 08:16:21,normal,0,0,2,2
O2025-004645,C054,clínica,2025-03-07 08:19:55,normal,0,1,4,5
O2025-004646,C010,hotel,2025-03-07 08:19:57,normal,0,0,5,5
O2025-004647,C098,gimnasio,2025-03-07 08:21:13,normal,0,3,0,3
O2025-004648,C111,restaurante,2025-03-07 08:23:45,normal,0,4,0,4
O2025-004649,C024,hotel,2025-03-07 08:25:35,normal,0,0,6,6
O2025-004650,C047,clínica,2025-03-07 08:34:34,normal,0,0,3,3
O2025-004651,C009,hotel,2025-03-07 08:36:36,normal,0,0,10,10
O2025-004652,C106,restaurante,2025-03-07 08:40:58,normal,0,2,2,4
O2025-004653,C158,restaurante,2025-03-07 08:43:27,rápido,0,1,0,1
O2025-004654,C034,clínica,2025-03-07 08:49:35,normal,0,0,5,5
O2025-004655,C115,restaurante,2025-03-07 08:58:07,normal,0,2,0,2
O2025-004656,C027,hotel,2025-03-07 08:58:23,rápido,0,0,2,2
O2025-004657,C056,clínica,2025-03-07 08:59:24,normal,0,0,9,9
O2025-004658,C054,clínica,2025-03-07 08:59:56,rápido,0,0,1,1
O2025-004659,C021,hotel,2025-03-07 09:00:48,normal,0,0,7,7
O2025-004660,C006,hotel,2025-03-07 09:01:23,normal,0,0,7,7
O2025-004661,C122,restaurante,2025-03-07 09:01:53,normal,1,0,4,5
O2025-004662,C117,restaurante,2025-03-07 09:06:28,normal,0,4,0,4
O2025-004663,C001,hotel,2025-03-07 09:11:23,normal,1,2,7,10
O2025-004664,C035,clínica,2025-03-07 09:12:32,normal,0,0,5,5
O2025-004665,C059,clínica,2025-03-07 09:13:46,rápido,0,0,3,3
O2025-004666,C100,gimnasio,2025-03-07 09:17:04,normal,0,0,2,2
O2025-004667,C153,restaurante,2025-03-07 09:17:10,normal,0,0,3,3
O2025-004668,C054,clínica,2025-03-07 09:19:12,normal,0,1,4,5
O2025-004669,C109,restaurante,2025-03-07 09:22:33,rápido,0,2,0,2
O2025-004670,C120,restaurante,2025-03-07 09:30:24,normal,0,0,2,2
O2025-004671,C083,gimnasio,2025-03-07 09:34:49,rápido,0,1,0,1
O2025-004672,C059,clínica,2025-03-07 09:36:22,normal,0,0,4,4
O2025-004673,C153,restaurante,2025-03-07 09:37:39,normal,0,3,3,6
O2025-004674,C152,restaurante,2025-03-07 09:38:25,normal,0,0,2,2
O2025-004675,C017,hotel,2025-03-07 09:42:17,normal,9,0,0,9
O2025-004676,C040,clínica,2025-03-07 09:42:45,normal,0,0,5,5
O2025-004677,C106,restaurante,2025-03-07 09:43:52,normal,1,0,2,3
O2025-004678,C019,hotel,2025-03-07 10:19:45,normal,0,0,3,3
O2025-004679,C065,clínica,2025-03-07 10:34:27,normal,0,0,5,5
O2025-004680,C021,hotel,2025-03-07 10:37:49,normal,0,1,8,9
O2025-004681,C012,hotel,2025-03-07 12:37:16,normal,0,2,6,8
O2025-004682,C119,restaurante,2025-03-07 13:09:22,rápido,0,0,2,2
O2025-004683,C091,gimnasio,2025-03-07 13:13:49,normal,0,4,0,4
O2025-004684,C141,restaurante,2025-03-07 13:17:17,normal,0,0,3,3
O2025-004685,C046,clínica,2025-03-07 13:31:54,normal,0,0,2,2
O2025-004686,C022,hotel,2025-03-07 13:33:30,rápido,1,0,3,4
O2025-004687,C074,gimnasio,2025-03-07 13:38:09,normal,0,3,0,3
O2025-004688,C018,hotel,2025-03-07 13:53:51,normal,0,1,2,3
O2025-004689,C106,restaurante,2025-03-07 13:55:30,normal,0,1,1,2
O2025-004690,C121,restaurante,2025-03-07 14:00:33,normal,0,0,9,9
O2025-004691,C154,restaurante,2025-03-07 14:02:26,normal,0,4,0,4
O2025-004692,C120,restaurante,2025-03-07 14:23:20,normal,0,0,3,3
O2025-004693,C101,gimnasio,2025-03-07 14:23:44,normal,0,0,6,6
O2025-004694,C022,hotel,2025-03-07 14:37:16,normal,0,0,3,3
O2025-004695,C064,clínica,2025-03-07 14:43:49,normal,0,0,7,7
O2025-004696,C047,clínica,2025-03-07 14:46:03,normal,0,0,7,7
O2025-004697,C054,clínica,2025-03-07 14:47:45,normal,0,1,2,3
O2025-004698,C013,hotel,2025-03-07 14:49:42,normal,0,0,13,13
O2025-004699,C018,hotel,2025-03-07 14:58:53,normal,1,0,2,3
O2025-004700,C131,restaurante,2025-03-07 14:58:55,normal,0,0,5,5
O2025-004701,C030,hotel,2025-03-07 15:25:56,normal,0,0,3,3
O2025-004702,C031,clínica,2025-03-07 15:27:14,normal,0,0,4,4
O2025-004703,C041,clínica,2025-03-07 15:47:31,normal,0,1,6,7
O2025-004704,C052,clínica,2025-03-07 15:48:47,normal,0,0,5,5
O2025-004705,C038,clínica,2025-03-07 15:51:27,normal,1,1,1,3
O2025-004706,C050,clínica,2025-03-07 15:51:31,normal,0,2,5,7
O2025-004707,C153,restaurante,2025-03-07 15:55:27,normal,0,1,2,3
O2025-004708,C029,hotel,2025-03-07 16:12:18,normal,1,0,8,9
O2025-004709,C138,restaurante,2025-03-07 16:17:59,normal,0,0,3,3
O2025-004710,C010,hotel,2025-03-07 16:35:49,normal,0,0,7,7
O2025-004711,C143,restaurante,2025-03-07 16:41:24,rápido,0,1,1,2
O2025-004712,C123,restaurante,2025-03-07 16:55:49,normal,0,1,1,2
O2025-004713,C040,clínica,2025-03-07 17:01:07,normal,0,1,2,3
O2025-004714,C039,clínica,2025-03-07 17:11:48,normal,0,1,2,3
O2025-004715,C040,clínica,2025-03-07 17:12:41,normal,0,0,5,5
O2025-004716,C032,clínica,2025-03-07 17:16:50,normal,0,0,12,12
O2025-004717,C013,hotel,2025-03-07 17:18:28,normal,0,0,6,6
O2025-004718,C044,clínica,2025-03-07 17:43:33,normal,0,0,5,5
O2025-004719,C041,clínica,2025-03-07 17:44:27,normal,0,1,5,6
O2025-004720,C066,gimnasio,2025-03-07 18:01:03,normal,0,2,1,3
O2025-004721,C077,gimnasio,2025-03-07 18:02:11,normal,0,3,0,3
O2025-004722,C076,gimnasio,2025-03-07 18:08:47,normal,0,1,0,1
O2025-004723,C035,clínica,2025-03-07 18:24:38,normal,0,2,7,9
O2025-004724,C092,gimnasio,2025-03-07 18:30:38,normal,0,0,2,2
O2025-004725,C012,hotel,2025-03-07 18:44:15,normal,0,0,7,7
O2025-004726,C016,hotel,2025-03-07 18:49:11,normal,2,0,16,18
O2025-004727,C042,clínica,2025-03-07 18:49:47,normal,1,1,3,5
O2025-004728,C005,hotel,2025-03-07 19:20:13,normal,0,0,7,7
O2025-004729,C002,hotel,2025-03-07 19:48:02,normal,0,0,2,2
O2025-004730,C130,restaurante,2025-03-07 20:28:26,normal,0,2,0,2
O2025-004731,C141,restaurante,2025-03-07 21:00:44,normal,0,1,1,2
O2025-004732,C159,restaurante,2025-03-07 21:23:34,normal,0,0,3,3
O2025-004733,C112,restaurante,2025-03-07 21:31:32,normal,0,4,0,4
O2025-004734,C100,gimnasio,2025-03-08 06:34:27,rápido,0,0,2,2
O2025-004735,C082,gimnasio,2025-03-08 07:22:13,normal,0,5,0,5
O2025-004736,C011,hotel,2025-03-08 08:00:02,normal,0,0,3,3
O2025-004737,C018,hotel,2025-03-08 08:29:47,normal,0,0,2,2
O2025-004738,C125,restaurante,2025-03-08 08:36:17,normal,0,1,1,2
O2025-004739,C068,gimnasio,2025-03-08 08:37:27,normal,0,0,3,3
O2025-004740,C096,gimnasio,2025-03-08 08:42:32,normal,0,4,2,6
O2025-004741,C029,hotel,2025-03-08 08:44:32,normal,0,0,8,8
O2025-004742,C119,restaurante,2025-03-08 08:48:26,normal,0,0,4,4
O2025-004743,C118,restaurante,2025-03-08 08:49:58,normal,0,1,1,2
O2025-004744,C066,gimnasio,2025-03-08 08:51:12,normal,0,0,2,2
O2025-004745,C157,restaurante,2025-03-08 08:53:44,normal,0,0,2,2
O2025-004746,C010,hotel,2025-03-08 08:58:35,normal,0,0,8,8
O2025-004747,C016,hotel,2025-03-08 09:20:26,normal,0,0,14,14
O2025-004748,C029,hotel,2025-03-08 09:20:35,normal,0,0,8,8
O2025-004749,C014,hotel,2025-03-08 10:05:18,normal,0,0,3,3
O2025-004750,C143,restaurante,2025-03-08 10:09:32,normal,0,0,2,2
O2025-004751,C044,clínica,2025-03-08 10:30:06,normal,0,23,0,23
O2025-004752,C085,gimnasio,2025-03-08 11:13:58,normal,0,1,0,1
O2025-004753,C057,clínica,2025-03-08 11:22:41,rápido,0,0,1,1
O2025-004754,C069,gimnasio,2025-03-08 12:15:03,normal,0,0,5,5
O2025-004755,C125,restaurante,2025-03-08 12:55:51,normal,0,0,4,4
O2025-004756,C129,restaurante,2025-03-08 12:57:18,normal,0,1,0,1
O2025-004757,C082,gimnasio,2025-03-08 13:08:00,normal,0,3,0,3
O2025-004758,C021,hotel,2025-03-08 13:12:35,normal,0,1,3,4
O2025-004759,C002,hotel,2025-03-08 13:16:02,normal,0,0,3,3
O2025-004760,C138,restaurante,2025-03-08 13:18:07,normal,0,1,1,2
O2025-004761,C008,hotel,2025-03-08 13:21:01,normal,0,3,7,10
O2025-004762,C052,clínica,2025-03-08 13:27:49,normal,0,0,2,2
O2025-004763,C112,restaurante,2025-03-08 13:48:18,normal,0,3,2,5
O2025-004764,C114,restaurante,2025-03-08 13:49:27,normal,0,0,2,2
O2025-004765,C021,hotel,2025-03-08 13:50:27,normal,1,1,6,8
O2025-004766,C119,restaurante,2025-03-08 14:01:23,normal,0,1,0,1
O2025-004767,C025,hotel,2025-03-08 14:02:44,normal,0,2,5,7
O2025-004768,C055,clínica,2025-03-08 14:05:52,normal,0,0,3,3
O2025-004769,C081,gimnasio,2025-03-08 14:10:38,normal,0,2,0,2
O2025-004770,C083,gimnasio,2025-03-08 14:20:19,rápido,0,2,0,2
O2025-004771,C059,clínica,2025-03-08 14:41:29,normal,0,0,4,4
O2025-004772,C117,restaurante,2025-03-08 14:59:01,normal,0,2,0,2
O2025-004773,C143,restaurante,2025-03-08 15:01:04,normal,0,0,2,2
O2025-004774,C144,restaurante,2025-03-08 15:17:36,rápido,0,0,2,2
O2025-004775,C011,hotel,2025-03-08 15:26:39,normal,0,0,3,3
O2025-004776,C014,hotel,2025-03-08 15:47:20,normal,0,0,2,2
O2025-004777,C003,hotel,2025-03-08 15:59:11,normal,0,0,7,7
O2025-004778,C155,restaurante,2025-03-08 16:45:42,rápido,0,0,1,1
O2025-004779,C018,hotel,2025-03-08 16:46:30,normal,0,0,3,3
O2025-004780,C019,hotel,2025-03-08 17:46:54,rápido,0,0,5,5
O2025-004781,C067,gimnasio,2025-03-08 18:11:38,normal,0,2,2,4
O2025-004782,C072,gimnasio,2025-03-08 18:17:28,normal,1,2,0,3
O2025-004783,C076,gimnasio,2025-03-08 19:06:52,normal,0,0,1,1
O2025-004784,C074,gimnasio,2025-03-08 19:40:56,normal,0,0,3,3
O2025-004785,C081,gimnasio,2025-03-08 19:46:10,normal,0,1,0,1
O2025-004786,C082,gimnasio,2025-03-08 20:08:32,normal,0,4,0,4
O2025-004787,C137,restaurante,2025-03-08 20:36:33,rápido,1,2,0,3
O2025-004788,C137,restaurante,2025-03-08 20:58:30,normal,0,0,3,3
O2025-004789,C138,restaurante,2025-03-08 20:59:02,normal,0,5,0,5
O2025-004790,C153,restaurante,2025-03-08 21:23:32,normal,0,2,4,6
O2025-004791,C129,restaurante,2025-03-08 22:36:40,normal,0,1,0,1
O2025-004792,C120,restaurante,2025-03-08 22:36:44,rápido,0,1,1,2
O2025-004793,C136,restaurante,2025-03-09 06:43:23,rápido,0,0,1,1
O2025-004794,C145,restaurante,2025-03-09 07:02:31,rápido,0,1,1,2
O2025-004795,C016,hotel,2025-03-09 07:21:18,normal,0,0,4,4
O2025-004796,C029,hotel,2025-03-09 07:21:46,normal,0,0,17,17
O2025-004797,C005,hotel,2025-03-09 07:45:05,normal,0,1,8,9
O2025-004798,C004,hotel,2025-03-09 07:58:22,normal,0,0,5,5
O2025-004799,C008,hotel,2025-03-09 08:13:04,normal,0,0,6,6
O2025-004800,C002,hotel,2025-03-09 08:13:36,normal,0,0,2,2
O2025-004801,C139,restaurante,2025-03-09 08:16:56,normal,0,2,2,4
O2025-004802,C087,gimnasio,2025-03-09 08:18:36,normal,0,3,3,6
O2025-004803,C124,restaurante,2025-03-09 08:20:54,normal,0,0,6,6
O2025-004804,C025,hotel,2025-03-09 08:25:46,normal,0,1,6,7
O2025-004805,C022,hotel,2025-03-09 08:25:47,normal,0,0,3,3
O2025-004806,C003,hotel,2025-03-09 08:41:03,normal,0,0,8,8
O2025-004807,C102,gimnasio,2025-03-09 08:44:30,normal,0,2,0,2
O2025-004808,C008,hotel,2025-03-09 08:48:57,normal,0,0,2,2
O2025-004809,C124,restaurante,2025-03-09 08:56:33,normal,0,2,2,4
O2025-004810,C142,restaurante,2025-03-09 09:06:15,normal,1,2,0,3
O2025-004811,C148,restaurante,2025-03-09 09:12:04,normal,0,1,1,2
O2025-004812,C110,restaurante,2025-03-09 09:17:04,normal,0,0,1,1
O2025-004813,C004,hotel,2025-03-09 09:17:39,normal,0,2,19,21
O2025-004814,C027,hotel,2025-03-09 09:20:23,normal,0,0,8,8
O2025-004815,C008,hotel,2025-03-09 09:30:01,normal,0,0,5,5
O2025-004816,C027,hotel,2025-03-09 09:32:36,normal,0,0,3,3
O2025-004817,C126,restaurante,2025-03-09 09:47:03,normal,0,0,3,3
O2025-004818,C102,gimnasio,2025-03-09 10:26:19,rápido,0,3,0,3
O2025-004819,C102,gimnasio,2025-03-09 10:54:39,normal,0,3,0,3
O2025-004820,C100,gimnasio,2025-03-09 11:54:24,normal,0,2,2,4
O2025-004821,C066,gimnasio,2025-03-09 12:14:26,normal,0,2,1,3
O2025-004822,C091,gimnasio,2025-03-09 12:19:09,normal,0,2,1,3
O2025-004823,C088,gimnasio,2025-03-09 12:42:06,normal,0,1,0,1
O2025-004824,C008,hotel,2025-03-09 12:42:32,normal,0,0,5,5
O2025-004825,C074,gimnasio,2025-03-09 13:09:20,normal,0,7,0,7
O2025-004826,C067,gimnasio,2025-03-09 13:12:25,rápido,0,2,0,2
O2025-004827,C088,gimnasio,2025-03-09 13:15:49,normal,0,1,1,2
O2025-004828,C024,hotel,2025-03-09 13:20:22,normal,0,0,4,4
O2025-004829,C092,gimnasio,2025-03-09 13:26:38,normal,0,0,2,2
O2025-004830,C013,hotel,2025-03-09 13:29:17,normal,0,0,8,8
O2025-004831,C021,hotel,2025-03-09 13:42:31,normal,0,1,10,11
O2025-004832,C074,gimnasio,2025-03-09 13:49:15,normal,0,4,1,5
O2025-004833,C074,gimnasio,2025-03-09 13:50:49,normal,0,3,0,3
O2025-004834,C021,hotel,2025-03-09 13:53:18,normal,0,0,3,3
O2025-004835,C004,hotel,2025-03-09 14:01:04,normal,0,0,3,3
O2025-004836,C002,hotel,2025-03-09 14:28:08,normal,0,0,8,8
O2025-004837,C018,hotel,2025-03-09 14:41:58,normal,0,0,6,6
O2025-004838,C112,restaurante,2025-03-09 14:44:15,rápido,0,2,1,3
O2025-004839,C110,restaurante,2025-03-09 14:44:44,normal,0,0,1,1
O2025-004840,C029,hotel,2025-03-09 14:46:49,normal,0,1,13,14
O2025-004841,C065,clínica,2025-03-09 14:54:48,normal,14,0,0,14
O2025-004842,C120,restaurante,2025-03-09 14:55:38,normal,1,0,2,3
O2025-004843,C124,restaurante,2025-03-09 15:06:20,rápido,0,0,2,2
O2025-004844,C152,restaurante,2025-03-09 15:09:53,normal,0,2,1,3
O2025-004845,C150,restaurante,2025-03-09 15:13:58,normal,0,2,2,4
O2025-004846,C011,hotel,2025-03-09 15:14:00,normal,0,0,4,4
O2025-004847,C019,hotel,2025-03-09 16:09:39,normal,0,0,5,5
O2025-004848,C042,clínica,2025-03-09 16:45:19,normal,0,0,5,5
O2025-004849,C008,hotel,2025-03-09 17:15:50,normal,1,0,15,16
O2025-004850,C105,gimnasio,2025-03-09 17:38:40,normal,0,3,1,4
O2025-004851,C024,hotel,2025-03-09 17:55:36,normal,1,0,5,6
O2025-004852,C017,hotel,2025-03-09 18:28:43,normal,0,0,4,4
O2025-004853,C027,hotel,2025-03-09 18:39:58,normal,0,1,3,4
O2025-004854,C077,gimnasio,2025-03-09 19:37:20,normal,0,2,0,2
O2025-004855,C024,hotel,2025-03-09 20:09:58,normal,1,0,4,5
O2025-004856,C130,restaurante,2025-03-09 21:06:28,normal,0,4,0,4
O2025-004857,C131,restaurante,2025-03-09 21:28:43,rápido,0,0,1,1
O2025-004858,C132,restaurante,2025-03-09 21:51:47,normal,0,1,1,2
O2025-004859,C068,gimnasio,2025-03-10 05:30:00,normal,1,1,1,3
O2025-004860,C084,gimnasio,2025-03-10 06:48:08,normal,0,0,4,4
O2025-004861,C094,gimnasio,2025-03-10 07:11:04,normal,0,3,0,3
O2025-004862,C056,clínica,2025-03-10 07:14:57,normal,0,2,4,6
O2025-004863,C024,hotel,2025-03-10 07:23:10,normal,0,1,3,4
O2025-004864,C081,gimnasio,2025-03-10 07:24:38,normal,0,3,0,3
O2025-004865,C084,gimnasio,2025-03-10 07:33:26,normal,2,2,1,5
O2025-004866,C027,hotel,2025-03-10 07:34:08,normal,0,0,4,4
O2025-004867,C027,hotel,2025-03-10 07:37:01,rápido,0,0,2,2
O2025-004868,C070,gimnasio,2025-03-10 07:39:09,normal,0,0,2,2
O2025-004869,C066,gimnasio,2025-03-10 07:49:53,normal,0,2,0,2
O2025-004870,C114,restaurante,2025-03-10 08:05:00,normal,0,0,2,2
O2025-004871,C104,gimnasio,2025-03-10 08:09:22,normal,0,2,0,2
O2025-004872,C076,gimnasio,2025-03-10 08:10:39,rápido,0,1,0,1
O2025-004873,C051,clínica,2025-03-10 08:12:47,normal,0,2,5,7
O2025-004874,C023,hotel,2025-03-10 08:22:05,normal,0,0,5,5
O2025-004875,C074,gimnasio,2025-03-10 08:30:23,normal,0,2,1,3
O2025-004876,C157,restaurante,2025-03-10 08:33:34,normal,0,1,0,1
O2025-004877,C134,restaurante,2025-03-10 08:36:29,normal,0,1,1,2
O2025-004878,C009,hotel,2025-03-10 08:37:13,normal,0,0,7,7
O2025-004879,C002,hotel,2025-03-10 08:41:36,normal,0,0,3,3
O2025-004880,C126,restaurante,2025-03-10 08:52:24,normal,1,0,3,4
O2025-004881,C107,restaurante,2025-03-10 08:56:49,normal,0,0,2,2
O2025-004882,C007,hotel,2025-03-10 09:02:58,normal,0,6,18,24
O2025-004883,C044,clínica,2025-03-10 09:30:32,normal,1,0,10,11
O2025-004884,C048,clínica,2025-03-10 09:35:23,rápido,0,0,1,1
O2025-004885,C019,hotel,2025-03-10 09:36:52,normal,0,0,7,7
O2025-004886,C001,hotel,2025-03-10 09:37:49,normal,0,2,5,7
O2025-004887,C032,clínica,2025-03-10 09:39:08,normal,0,0,8,8
O2025-004888,C065,clínica,2025-03-10 09:43:14,normal,0,0,9,9
O2025-004889,C028,hotel,2025-03-10 09:50:45,normal,1,0,8,9
O2025-004890,C005,hotel,2025-03-10 09:54:56,rápido,1,1,2,4
O2025-004891,C055,clínica,2025-03-10 09:56:48,normal,10,0,0,10
O2025-004892,C020,hotel,2025-03-10 09:58:17,normal,0,0,2,2
O2025-004893,C120,restaurante,2025-03-10 10:15:43,normal,0,0,1,1
O2025-004894,C087,gimnasio,2025-03-10 10:22:01,normal,0,1,1,2
O2025-004895,C021,hotel,2025-03-10 10:29:06,normal,0,0,4,4
O2025-004896,C063,clínica,2025-03-10 10:38:30,normal,0,3,5,8
O2025-004897,C004,hotel,2025-03-10 10:39:33,normal,0,0,10,10
O2025-004898,C110,restaurante,2025-03-10 10:53:55,normal,0,0,1,1
O2025-004899,C063,clínica,2025-03-10 11:27:45,normal,0,2,4,6
O2025-004900,C029,hotel,2025-03-10 11:41:44,normal,0,0,8,8
O2025-004901,C093,gimnasio,2025-03-10 11:46:53,normal,0,1,1,2
O2025-004902,C099,gimnasio,2025-03-10 13:05:47,normal,0,4,0,4
O2025-004903,C020,hotel,2025-03-10 13:14:45,normal,0,0,13,13
O2025-004904,C018,hotel,2025-03-10 13:16:31,rápido,0,0,1,1
O2025-004905,C011,hotel,2025-03-10 13:20:30,normal,0,0,2,2
O2025-004906,C017,hotel,2025-03-10 13:40:55,normal,0,3,8,11
O2025-004907,C007,hotel,2025-03-10 13:41:53,normal,0,0,5,5
O2025-004908,C009,hotel,2025-03-10 13:51:08,rápido,0,1,7,8
O2025-004909,C120,restaurante,2025-03-10 13:52:49,normal,0,0,3,3
O2025-004910,C132,restaurante,2025-03-10 14:04:37,normal,0,1,1,2
O2025-004911,C009,hotel,2025-03-10 14:17:31,normal,0,0,5,5
O2025-004912,C054,clínica,2025-03-10 14:23:03,normal,0,0,2,2
O2025-004913,C015,hotel,2025-03-10 14:51:49,rápido,0,0,1,1
O2025-004914,C009,hotel,2025-03-10 15:09:15,rápido,0,0,4,4
O2025-004915,C033,clínica,2025-03-10 15:26:17,normal,0,0,3,3
O2025-004916,C058,clínica,2025-03-10 15:56:24,normal,0,0,2,2
O2025-004917,C065,clínica,2025-03-10 16:26:49,normal,0,0,2,2
O2025-004918,C113,restaurante,2025-03-10 16:37:14,normal,0,1,1,2
O2025-004919,C008,hotel,2025-03-10 16:43:08,normal,0,0,3,3
O2025-004920,C040,clínica,2025-03-10 16:53:33,normal,0,0,1,1
O2025-004921,C103,gimnasio,2025-03-10 17:27:35,normal,0,2,3,5
O2025-004922,C006,hotel,2025-03-10 17:34:50,normal,0,0,6,6
O2025-004923,C145,restaurante,2025-03-10 17:41:38,rápido,0,2,0,2
O2025-004924,C019,hotel,2025-03-10 17:46:45,normal,0,0,5,5
O2025-004925,C072,gimnasio,2025-03-10 17:56:54,rápido,0,3,2,5
O2025-004926,C028,hotel,2025-03-10 18:08:45,normal,0,0,12,12
O2025-004927,C017,hotel,2025-03-10 18:28:53,normal,10,0,0,10
O2025-004928,C053,clínica,2025-03-10 18:36:01,normal,0,1,3,4
O2025-004929,C056,clínica,2025-03-10 18:37:47,normal,0,1,3,4
O2025-004930,C094,gimnasio,2025-03-10 18:53:04,normal,0,4,1,5
O2025-004931,C144,restaurante,2025-03-10 20:49:19,rápido,0,0,2,2
O2025-004932,C133,restaurante,2025-03-10 21:01:12,normal,0,0,1,1
O2025-004933,C143,restaurante,2025-03-10 21:23:40,normal,0,1,1,2
O2025-004934,C124,restaurante,2025-03-10 22:16:13,normal,0,0,4,4
O2025-004935,C082,gimnasio,2025-03-11 05:52:25,normal,0,0,5,5
O2025-004936,C097,gimnasio,2025-03-11 06:11:16,rápido,0,0,6,6
O2025-004937,C043,clínica,2025-03-11 06:46:25,normal,0,0,2,2
O2025-004938,C083,gimnasio,2025-03-11 07:26:27,normal,0,0,2,2
O2025-004939,C069,gimnasio,2025-03-11 07:27:36,normal,0,2,1,3
O2025-004940,C086,gimnasio,2025-03-11 07:50:07,normal,0,1,5,6
O2025-004941,C127,restaurante,2025-03-11 08:07:30,normal,0,1,1,2
O2025-004942,C008,hotel,2025-03-11 08:07:35,normal,0,1,3,4
O2025-004943,C084,gimnasio,2025-03-11 08:08:52,rápido,0,1,0,1
O2025-004944,C019,hotel,2025-03-11 08:23:44,normal,0,0,2,2
O2025-004945,C132,restaurante,2025-03-11 08:24:40,normal,0,1,1,2
O2025-004946,C127,restaurante,2025-03-11 08:28:45,normal,0,2,0,2
O2025-004947,C052,clínica,2025-03-11 08:29:21,normal,0,0,2,2
O2025-004948,C009,hotel,2025-03-11 08:30:49,normal,0,0,17,17
O2025-004949,C046,clínica,2025-03-11 08:34:23,rápido,0,0,2,2
O2025-004950,C027,hotel,2025-03-11 08:34:38,normal,0,1,9,10
O2025-004951,C003,hotel,2025-03-11 08:35:53,normal,0,0,11,11
O2025-004952,C143,restaurante,2025-03-11 08:40:59,rápido,0,0,2,2
O2025-004953,C103,gimnasio,2025-03-11 08:43:22,normal,0,1,1,2
O2025-004954,C143,restaurante,2025-03-11 08:49:01,normal,0,1,1,2
O2025-004955,C140,restaurante,2025-03-11 08:53:22,rápido,0,0,1,1
O2025-004956,C010,hotel,2025-03-11 08:58:39,normal,0,0,4,4
O2025-004957,C107,restaurante,2025-03-11 09:01:35,normal,0,0,4,4
O2025-004958,C057,clínica,2025-03-11 09:10:30,normal,0,0,7,7
O2025-004959,C007,hotel,2025-03-11 09:10:35,normal,0,2,11,13
O2025-004960,C018,hotel,2025-03-11 09:22:43,normal,0,0,3,3
O2025-004961,C010,hotel,2025-03-11 09:24:28,normal,0,1,14,15
O2025-004962,C148,restaurante,2025-03-11 09:28:04,rápido,0,1,1,2
O2025-004963,C059,clínica,2025-03-11 09:45:57,normal,0,0,5,5
O2025-004964,C005,hotel,2025-03-11 09:49:36,normal,0,0,6,6
O2025-004965,C044,clínica,2025-03-11 09:53:44,normal,0,0,5,5
O2025-004966,C042,clínica,2025-03-11 09:57:54,normal,1,1,2,4
O2025-004967,C037,clínica,2025-03-11 10:08:33,normal,0,0,5,5
O2025-004968,C147,restaurante,2025-03-11 10:11:27,normal,0,0,1,1
O2025-004969,C064,clínica,2025-03-11 10:11:48,normal,0,0,5,5
O2025-004970,C049,clínica,2025-03-11 10:18:29,normal,0,2,5,7
O2025-004971,C044,clínica,2025-03-11 10:23:30,normal,0,0,3,3
O2025-004972,C041,clínica,2025-03-11 10:28:44,normal,0,0,5,5
O2025-004973,C030,hotel,2025-03-11 10:44:53,rápido,0,0,1,1
O2025-004974,C130,restaurante,2025-03-11 10:47:45,normal,0,0,3,3
O2025-004975,C054,clínica,2025-03-11 11:01:00,normal,0,0,4,4
O2025-004976,C059,clínica,2025-03-11 11:33:22,rápido,0,0,4,4
O2025-004977,C089,gimnasio,2025-03-11 11:55:48,rápido,1,0,2,3
O2025-004978,C108,restaurante,2025-03-11 12:00:24,normal,0,0,2,2
O2025-004979,C068,gimnasio,2025-03-11 12:04:24,normal,0,4,0,4
O2025-004980,C067,gimnasio,2025-03-11 12:08:06,normal,0,3,2,5
O2025-004981,C091,gimnasio,2025-03-11 12:36:23,rápido,0,2,3,5
O2025-004982,C088,gimnasio,2025-03-11 12:44:18,normal,0,1,0,1
O2025-004983,C075,gimnasio,2025-03-11 12:47:57,rápido,0,3,1,4
O2025-004984,C014,hotel,2025-03-11 13:02:25,rápido,0,0,2,2
O2025-004985,C017,hotel,2025-03-11 13:16:07,normal,0,0,4,4
O2025-004986,C067,gimnasio,2025-03-11 13:35:00,normal,0,3,1,4
O2025-004987,C067,gimnasio,2025-03-11 13:37:56,normal,0,0,2,2
O2025-004988,C001,hotel,2025-03-11 13:40:00,normal,0,0,5,5
O2025-004989,C033,clínica,2025-03-11 13:58:52,normal,0,0,4,4
O2025-004990,C008,hotel,2025-03-11 14:12:02,normal,0,1,2,3
O2025-004991,C129,restaurante,2025-03-11 14:27:20,normal,1,0,1,2
O2025-004992,C054,clínica,2025-03-11 14:36:08,rápido,0,1,1,2
O2025-004993,C020,hotel,2025-03-11 14:40:32,normal,1,0,2,3
